cur_prc,trde_qty,trde_prica,dt,open_pric,high_pric,low_pric,pred_pre,pred_pre_sig,trde_tern_rt
40500,15970,6,19900524,40200,40600,40200,0,0,0.00
40500,22910,9,19900523,40200,40600,40000,400,0,0.00
40100,24670,10,19900522,39600,40300,39600,800,0,0.00
39300,10950,4,19900521,39100,39500,38800,200,0,0.00
39100,13890,5,19900519,39000,39500,39000,0,0,0.00
39100,32890,13,19900518,38400,39200,38400,300,0,0.00
38800,27590,11,19900517,39000,39400,38400,700,0,0.00
38100,17810,7,19900516,37100,38100,37100,+1300,1,0.00
36800,20490,8,19900515,37000,37000,36300,700,0,0.00
37500,27600,10,19900514,37900,38100,37000,700,0,0.00
38200,27010,10,19900512,38700,38800,38000,300,0,0.00
38500,20840,8,19900511,39200,39400,38200,1000,0,0.00
39500,19690,8,19900510,40300,40300,39300,700,0,0.00
40200,43830,18,19900509,40000,40900,39700,0,0,0.00
40200,19720,8,19900508,40100,41100,40100,400,0,0.00
40600,26520,11,19900507,41000,41800,40600,0,0,0.00
40600,51100,21,19900504,40600,40600,40100,+1300,1,0.00
39300,4840,2,19900503,39300,39300,39000,+1300,1,0.00
38000,24660,9,19900501,36000,38000,36000,+1300,1,0.00
36700,14060,5,19900430,36700,37100,36700,-1300,4,0.00
38000,7970,3,19900428,38900,38900,38000,-1300,4,0.00
39300,25380,10,19900427,38500,39500,38300,800,0,0.00
38500,23170,9,19900426,39800,39800,38500,-1600,4,0.00
40100,15710,6,19900425,40700,40900,40000,600,0,0.00
40700,12520,5,19900424,40800,41200,40700,0,0,0.00
40700,15610,6,19900423,40800,41100,40500,100,0,0.00
40800,21080,9,19900421,40100,41000,40100,700,0,0.00
40100,25720,11,19900420,41500,42000,40100,1400,0,0.00
41500,21750,9,19900419,42500,42800,41500,1200,0,0.00
42700,16650,7,19900418,43000,43300,42000,500,0,0.00
43200,28090,12,19900417,42400,43200,42000,600,0,0.00
42600,31380,14,19900416,43200,43400,42500,700,0,0.00
43300,12420,5,19900414,43700,43700,43100,500,0,0.00
43800,27780,12,19900413,43600,43900,43300,100,0,0.00
43900,7920,3,19900412,44500,44500,43800,400,0,0.00
44300,23020,10,19900411,44000,44500,43800,300,0,0.00
44000,23880,11,19900410,44200,44300,43800,400,0,0.00
44400,27540,12,19900409,44300,44700,44300,100,0,0.00
44500,17440,8,19900407,44400,44600,44300,100,0,0.00
44400,17060,8,19900406,44900,44900,44300,500,0,0.00
44900,27240,12,19900404,45200,45300,44200,300,0,0.00
45200,22080,10,19900403,45100,45300,44700,100,0,0.00
45300,39060,18,19900402,45600,45700,45100,400,0,0.00
45700,111870,51,19900331,45400,46000,44900,400,0,0.00
45300,57810,26,19900330,43800,45300,43800,+1600,1,0.00
43700,38650,17,19900329,43400,44000,43400,400,0,0.00
43300,64360,28,19900328,43800,44000,43300,500,0,0.00
43800,46120,20,19900327,44300,44300,43800,300,0,0.00
44100,32860,15,19900326,44400,44500,44000,300,0,0.00
44400,1450510,646,19900324,44800,44800,44300,500,0,0.00
44900,69550,31,19900323,44700,44900,44200,200,0,0.00
44700,64400,29,19900322,44600,44900,44300,0,0,0.00
44700,98920,44,19900321,44800,45000,44200,100,0,0.00
44600,109990,48,19900320,43800,44800,43600,1400,0,0.00
43200,23710,10,19900319,43200,43600,43000,100,0,0.00
43100,22310,10,19900317,43000,43100,42800,100,0,0.00
43000,45270,19,19900316,42700,43300,42600,400,0,0.00
42600,21590,9,19900315,42800,42800,42500,200,0,0.00
42800,25250,11,19900314,42700,43100,42400,0,0,0.00
42800,28780,12,19900313,43100,43200,42800,400,0,0.00
43200,29870,13,19900312,43400,43600,43100,200,0,0.00
43400,27950,12,19900309,43700,43700,43100,0,0,0.00
43400,25740,11,19900308,43400,44000,43400,100,0,0.00
43500,30540,13,19900307,44000,44000,43400,200,0,0.00
43700,48090,21,19900306,43300,44000,43300,200,0,0.00
43500,24820,11,19900305,43800,44100,43500,300,0,0.00
43800,21870,10,19900303,44000,44000,43700,300,0,0.00
44100,98990,44,19900302,44000,45000,43800,600,0,0.00
43500,28890,13,19900228,43800,44200,43200,400,0,0.00
43900,28470,12,19900227,43000,44400,42900,800,0,0.00
43100,33960,15,19900226,43600,43800,43100,700,0,0.00
43800,17620,8,19900224,44000,44000,43600,100,0,0.00
43900,38790,17,19900223,44400,44400,43900,100,0,0.00
44000,40890,18,19900222,43900,44500,43900,0,0,0.00
44000,29620,13,19900221,44600,44700,44000,500,0,0.00
44500,39090,17,19900220,44600,44800,44400,200,0,0.00
44300,103140,46,19900219,43800,45400,43600,300,0,0.00
44000,46230,20,19900217,44500,44600,44000,300,0,0.00
44300,129400,58,19900216,44600,44900,44200,200,0,0.00
44100,96550,42,19900215,43800,44100,43300,+1600,1,0.00
42500,23050,10,19900214,42200,42600,42200,300,0,0.00
42200,14160,6,19900213,42700,42800,42200,700,0,0.00
42900,30770,13,19900212,42900,43300,42800,200,0,0.00
43100,20940,9,19900210,43300,43300,43000,300,0,0.00
43400,55720,24,19900209,43600,43800,43000,0,0,0.00
43400,70000,30,19900208,43000,43500,42700,400,0,0.00
43000,60290,26,19900207,43000,43600,42600,0,0,0.00
43000,40070,17,19900206,41900,43000,41900,1300,0,0.00
41700,25500,11,19900205,41500,41800,41500,200,0,0.00
41500,30620,13,19900203,41500,41700,41300,200,0,0.00
41700,25630,11,19900202,42100,42300,41700,700,0,0.00
42400,34470,15,19900201,42500,42500,42100,400,0,0.00
42800,47050,20,19900131,42400,43000,42400,200,0,0.00
43000,69720,30,19900130,43600,43600,42500,500,0,0.00
43500,43820,19,19900129,43600,43900,43300,200,0,0.00
43700,55370,24,19900125,44000,44000,43600,100,0,0.00
43600,51840,23,19900124,43500,43700,43400,700,0,0.00
42900,61580,27,19900123,42900,43800,42800,0,0,0.00
42900,50080,21,19900122,42000,42900,41800,1500,0,0.00
41400,28100,12,19900120,41200,41500,41000,100,0,0.00
41300,35810,15,19900119,41800,41800,41300,500,0,0.00
41800,24970,10,19900118,42000,42300,41500,0,0,0.00
41800,26060,11,19900117,42200,42200,41800,500,0,0.00
42300,31830,13,19900116,42300,42300,41400,0,0,0.00
42300,38330,16,19900115,42700,42800,42200,700,0,0.00
43000,21860,9,19900113,43200,43200,42900,400,0,0.00
43400,51580,22,19900112,43300,43400,42900,200,0,0.00
43200,46610,20,19900111,43800,43800,43200,600,0,0.00
43800,27820,12,19900110,44300,44300,43800,500,0,0.00
44300,31250,14,19900109,44500,44500,43500,300,0,0.00
44000,14790,7,19900108,44500,44900,44000,500,0,0.00
44500,26380,12,19900106,44800,45000,44500,200,0,0.00
44300,27400,12,19900105,45000,45300,44300,1000,0,0.00
45300,41900,19,19900104,45000,45800,44800,500,0,0.00
44800,26240,12,19900103,44000,45000,43200,500,0,0.00
45300,103070,48,19891226,46600,46600,45300,1300,0,0.00
46600,216630,102,19891223,47000,47000,46600,400,0,0.00
47000,305050,143,19891222,47100,47100,46300,0,0,0.00
47000,224550,105,19891221,46900,47100,46400,100,0,0.00
46900,270520,127,19891220,46900,47000,46100,200,0,0.00
46700,202380,94,19891219,46600,46700,45800,300,0,0.00
46400,138140,64,19891218,46700,46800,46000,100,0,0.00
46500,194400,90,19891216,46900,46900,46000,500,0,0.00
46000,274400,127,19891215,46000,46800,45100,200,0,0.00
45800,232790,107,19891214,45800,45800,45300,+1600,1,0.00
44200,14500,6,19891213,44200,44200,44200,+1600,1,0.00
42600,9920,4,19891212,42600,42600,42600,+1600,1,0.00
41000,60000,25,19891211,40700,41900,40600,0,0,0.00
41000,30190,12,19891209,41300,41400,40800,500,0,0.00
41500,101480,42,19891208,41500,42500,40600,200,0,0.00
41700,74860,31,19891207,41900,42000,41500,200,0,0.00
41900,63610,27,19891206,42100,42600,41300,300,0,0.00
42200,46450,20,19891205,42700,42700,42100,600,0,0.00
42800,59520,26,19891204,43600,43600,42600,800,0,0.00
43600,13660,6,19891202,44300,44300,42800,700,0,0.00
44300,12460,6,19891201,44600,44900,44200,100,0,0.00
44400,32240,14,19891130,44500,45000,44300,200,0,0.00
44600,24820,11,19891129,44400,45000,44200,100,0,0.00
44500,52530,23,19891128,44800,45000,44400,300,0,0.00
44800,34940,16,19891127,44800,45000,44600,300,0,0.00
45100,30710,14,19891125,45100,45100,44700,100,0,0.00
45000,39540,18,19891124,44700,45700,44500,200,0,0.00
44800,13540,6,19891123,45000,45500,44800,200,0,0.00
45000,19860,9,19891122,44800,45200,44300,100,0,0.00
44900,14450,7,19891121,45500,45500,44800,800,0,0.00
45700,24930,11,19891120,46000,46000,45300,500,0,0.00
46200,24140,11,19891118,46300,46500,46000,300,0,0.00
46500,27040,13,19891117,46700,46700,46000,200,0,0.00
46700,41790,20,19891116,46600,46900,46600,200,0,0.00
46500,73830,34,19891115,46300,46600,46200,300,0,0.00
46200,47830,22,19891114,46500,47200,46100,400,0,0.00
46600,106150,49,19891113,46200,47800,46000,400,0,0.00
46200,34970,16,19891111,46500,46700,46100,200,0,0.00
46400,69840,33,19891110,46700,47000,46000,300,0,0.00
46700,39870,18,19891109,45200,46800,45100,1500,0,0.00
45200,43240,20,19891108,45400,45500,44700,0,0,0.00
45200,31160,14,19891107,45300,45400,45000,100,0,0.00
45300,24980,11,19891106,45800,45800,45100,300,0,0.00
45600,13010,6,19891104,46000,46000,45100,200,0,0.00
45800,33360,15,19891103,45700,46000,45700,100,0,0.00
45700,36660,17,19891102,45300,46000,45300,200,0,0.00
45900,23520,11,19891101,46200,46200,45700,100,0,0.00
45800,47830,22,19891031,45400,45900,45000,200,0,0.00
45600,29960,14,19891030,45000,45700,45000,600,0,0.00
45000,25940,12,19891028,45000,45400,44900,400,0,0.00
44600,28100,12,19891027,44600,44600,44200,0,0,0.00
44600,33170,15,19891026,44600,44700,44400,200,0,0.00
44800,21740,10,19891025,45000,45000,44600,400,0,0.00
45200,43420,20,19891024,44500,45500,44500,700,0,0.00
44500,26830,12,19891023,43700,44900,43700,400,0,0.00
44100,36180,16,19891021,44000,44200,44000,200,0,0.00
44300,57030,25,19891020,45000,45100,44000,700,0,0.00
45000,51660,23,19891019,45500,45500,44500,800,0,0.00
45800,50890,23,19891018,46300,46400,45500,500,0,0.00
46300,37260,17,19891017,46500,46800,46200,200,0,0.00
46500,37370,17,19891016,46800,46800,46500,500,0,0.00
47000,30340,14,19891014,47100,47100,46800,100,0,0.00
47100,42060,20,19891013,47300,47300,46900,0,0,0.00
47100,54510,26,19891012,47300,47400,46900,100,0,0.00
47200,63680,30,19891011,46900,47200,46600,500,0,0.00
46700,36070,17,19891010,46500,46800,46400,100,0,0.00
46800,43670,21,19891007,47400,47500,46700,400,0,0.00
47200,55410,26,19891006,47000,47300,46600,200,0,0.00
47000,84150,40,19891005,46800,47500,46600,100,0,0.00
46900,51380,24,19891004,47700,47700,46900,800,0,0.00
47700,81570,39,19890930,47900,47900,47500,400,0,0.00
48100,115540,56,19890929,49100,49100,48100,700,0,0.00
48800,281360,136,19890928,48400,48800,48000,1000,0,0.00
47800,156200,74,19890927,46900,48100,46500,900,0,0.00
46900,104900,49,19890926,47500,47500,46300,200,0,0.00
47100,75690,36,19890925,47500,47900,47000,600,0,0.00
47700,52250,25,19890923,48200,48300,47600,300,0,0.00
48000,76240,37,19890922,48400,48600,47900,200,0,0.00
48200,106620,52,19890921,48400,49000,48100,500,0,0.00
48700,78970,39,19890920,49200,49500,48600,900,0,0.00
49600,57180,28,19890919,49700,49800,49500,100,0,0.00
49700,89430,45,19890918,50000,50000,49600,0,0,0.00
49700,66960,33,19890916,50000,50200,49500,100,0,0.00
49800,134080,67,19890912,49500,50300,49300,400,0,0.00
49400,83550,41,19890911,49300,49700,49300,100,0,0.00
49500,64260,104,19890909,50000,50000,49500,200,0,0.00
49700,124490,201,19890908,49600,49800,49300,300,0,0.00
49400,122760,197,19890907,49500,49900,49100,100,0,0.00
49500,202780,329,19890906,50400,50500,49000,500,0,0.00
50000,290720,466,19890905,49000,50000,48800,700,0,0.00
49300,477710,769,19890904,49900,50300,48500,200,0,0.00
49500,298970,469,19890902,47600,49500,47500,1600,0,0.00
47900,286750,444,19890901,47700,48300,46800,600,0,0.00
47300,286250,443,19890831,48000,48000,46900,1200,0,0.00
48500,357480,565,19890830,48500,49500,48000,500,0,0.00
49000,349410,559,19890829,49500,49500,48600,700,0,0.00
49700,392920,633,19890828,50000,50100,48600,1200,0,0.00
48500,171700,267,19890826,47300,48500,47300,1600,0,0.00
46900,268870,412,19890825,47000,47600,46900,900,0,0.00
46000,239920,354,19890824,45000,46000,45000,2700,0,0.00
48700,372450,590,19890823,48700,49200,48300,500,0,0.00
48200,283770,438,19890822,47000,48400,46800,1400,0,0.00
46800,92840,142,19890821,47100,47300,46800,200,0,0.00
47000,151040,232,19890819,47500,47600,46700,100,0,0.00
46900,135680,207,19890818,47300,47300,46600,100,0,0.00
47000,270670,416,19890817,47300,47800,46900,100,0,0.00
46900,189850,290,19890816,47200,47300,46500,100,0,0.00
47000,224870,346,19890814,47600,48000,46700,0,0,0.00
47000,232110,348,19890812,45600,47100,45600,1500,0,0.00
45500,215040,317,19890811,45000,46300,44800,500,0,0.00
45000,195340,284,19890810,44600,45200,44200,800,0,0.00
44200,106640,152,19890809,43400,44300,43400,1100,0,0.00
43100,68770,96,19890808,43000,43200,42800,200,0,0.00
42900,57370,80,19890807,43300,43300,42700,100,0,0.00
42800,61180,85,19890805,43000,43100,42700,100,0,0.00
42900,71710,100,19890804,43000,43000,42600,100,0,0.00
43000,75540,106,19890803,43100,43100,42800,100,0,0.00
42900,76850,106,19890802,42400,43000,42300,200,0,0.00
42700,82220,114,19890801,42900,43000,42600,100,0,0.00
42600,141490,195,19890731,42200,42800,42000,300,0,0.00
42300,92230,128,19890729,42700,42900,42200,200,0,0.00
42500,196830,275,19890728,42800,43600,42500,500,0,0.00
43000,200510,284,19890727,43500,44200,43000,500,0,0.00
43500,211100,298,19890726,43300,44000,43000,500,0,0.00
43000,201790,280,19890725,42300,43500,42300,1100,0,0.00
41900,117260,159,19890724,41600,41900,41300,600,0,0.00
41300,97820,132,19890722,41600,41600,41200,300,0,0.00
41600,175840,237,19890721,41600,41700,41000,400,0,0.00
41200,135790,180,19890720,40500,41300,40500,900,0,0.00
40300,102590,135,19890719,40500,40700,40000,700,0,0.00
41000,227220,302,19890718,41200,41400,40200,1000,0,0.00
40000,50070,64,19890715,38900,40000,38900,1300,0,0.00
38700,62680,78,19890714,38000,38800,38000,300,0,0.00
38400,52830,66,19890713,38000,38500,37900,400,0,0.00
38000,51230,63,19890712,38000,38300,37900,300,0,0.00
37700,36820,45,19890711,37400,38000,37300,600,0,0.00
37100,7020,8,19890710,37300,37300,36800,0,0,0.00
37100,11560,14,19890708,37000,37100,36800,0,0,0.00
37100,26560,32,19890707,36700,37200,36600,300,0,0.00
36800,6890,8,19890706,37100,37100,36600,300,0,0.00
37100,10500,13,19890705,37200,37200,36700,100,0,0.00
37200,20220,24,19890704,37100,37200,36500,300,0,0.00
36900,14150,17,19890703,37000,37300,36800,100,0,0.00
37000,15270,18,19890701,37200,37200,37000,300,0,0.00
37300,26590,32,19890630,37100,37500,37100,300,0,0.00
37000,41810,51,19890629,37200,37500,37000,100,0,0.00
36900,43720,52,19890628,36800,37100,36600,100,0,0.00
37000,53000,64,19890627,37000,37500,36800,0,0,0.00
37000,52220,64,19890626,37700,37800,37000,500,0,0.00
37500,48370,59,19890624,37600,37800,37500,100,0,0.00
37600,60310,74,19890623,37900,37900,37300,0,0,0.00
37600,56150,69,19890622,38000,38100,37600,300,0,0.00
37900,23860,29,19890621,38000,38000,37600,0,0,0.00
37900,50670,62,19890620,37500,38500,37300,700,0,0.00
37200,35600,43,19890619,37800,38000,37000,400,0,0.00
37600,19620,24,19890617,37400,37800,37000,200,0,0.00
37400,25890,32,19890616,37900,37900,37200,700,0,0.00
38100,57750,70,19890615,37100,38100,37000,700,0,0.00
37400,29340,35,19890614,36500,37500,36400,1200,0,0.00
36200,23730,29,19890613,37500,37600,36100,1100,0,0.00
37300,36570,43,19890612,36100,37300,36000,1300,0,0.00
36000,19510,23,19890610,36200,36300,35900,0,0,0.00
36000,19320,22,19890609,35800,36000,35500,200,0,0.00
35800,24410,28,19890608,34900,35800,34700,500,0,0.00
35300,19470,23,19890607,36000,36000,35100,700,0,0.00
36000,13860,16,19890605,36500,36500,35700,700,0,0.00
36700,17340,21,19890603,36700,36800,36700,300,0,0.00
37000,29500,36,19890602,37400,37400,37000,300,0,0.00
37300,12930,16,19890601,37200,37400,37000,300,0,0.00
37000,27980,34,19890531,37000,37200,36800,100,0,0.00
37100,12380,15,19890530,37300,37400,36900,200,0,0.00
37300,14510,18,19890529,37500,37500,37000,300,0,0.00
37000,5980,7,19890527,36700,37000,36700,300,0,0.00
36700,16570,20,19890526,36600,37100,36600,200,0,0.00
36500,19670,23,19890525,36500,36700,36500,0,0,0.00
36500,24650,29,19890524,36400,36800,36300,100,0,0.00
36600,11800,14,19890523,37000,37000,36100,200,0,0.00
36800,22600,27,19890522,37200,37400,36600,300,0,0.00
37100,17200,21,19890520,37000,37200,36900,300,0,0.00
36800,38320,46,19890519,36500,37000,36400,700,0,0.00
36100,8950,10,19890518,35800,36500,35700,600,0,0.00
35500,25540,30,19890517,35900,36000,35500,200,0,0.00
35300,41410,48,19890516,35500,36000,35300,700,0,0.00
36000,23320,27,19890515,36500,36500,35600,500,0,0.00
36500,15600,19,19890513,36700,36900,36300,400,0,0.00
36900,17970,22,19890511,37200,37200,36600,400,0,0.00
37300,28150,34,19890510,37500,37500,37200,100,0,0.00
37400,26570,32,19890509,37700,37700,37400,200,0,0.00
37200,51650,62,19890508,37000,37300,36900,300,0,0.00
36900,16530,20,19890506,36600,36900,36600,700,0,0.00
36200,43600,52,19890504,36500,37000,36000,0,0,0.00
36200,23220,27,19890503,36500,36500,36000,0,0,0.00
36200,45610,53,19890502,36000,36200,35700,0,0,0.00
36200,33200,39,19890501,36400,37000,36200,200,0,0.00
36000,16610,20,19890429,36100,36500,36000,100,0,0.00
36100,71460,84,19890428,36300,36500,36000,0,0,0.00
36100,31950,37,19890427,36000,36100,35700,100,0,0.00
36000,37610,44,19890426,36400,36400,36000,500,0,0.00
36500,32640,39,19890425,36700,36700,36400,300,0,0.00
36800,21490,26,19890424,37100,37100,36800,300,0,0.00
37100,30770,37,19890422,37200,37200,37000,200,0,0.00
37300,25370,31,19890421,37500,37600,37200,0,0,0.00
37300,26050,31,19890420,37000,37400,37000,100,0,0.00
37400,33350,41,19890419,37900,37900,37300,200,0,0.00
37600,66460,81,19890418,37600,37700,37400,200,0,0.00
37800,45650,55,19890417,37200,37900,37000,800,0,0.00
37000,15470,19,19890415,37200,38000,37000,200,0,0.00
37200,21520,26,19890414,37800,37800,37000,600,0,0.00
37800,35770,44,19890413,37400,38000,37000,400,0,0.00
37400,32920,41,19890412,38200,38400,37400,1300,0,0.00
38700,32790,41,19890411,38600,38900,38100,300,0,0.00
39000,31810,41,19890410,39500,39500,38600,600,0,0.00
39600,13720,18,19890408,39700,39800,39500,100,0,0.00
39700,46650,60,19890407,39800,40000,39300,300,0,0.00
40000,39850,52,19890406,39500,40300,39500,400,0,0.00
40400,49300,65,19890404,40400,40900,40200,200,0,0.00
40600,56570,75,19890403,40900,41300,40600,300,0,0.00
40900,34630,46,19890401,40900,40900,40600,100,0,0.00
41000,160130,212,19890331,40900,41300,40100,500,0,0.00
40500,66050,87,19890330,40500,40500,40500,700,0,0.00
39800,153150,197,19890329,39800,40200,38600,100,0,0.00
39700,60000,77,19890328,39800,40000,39200,200,0,0.00
39900,31030,40,19890327,40300,40300,39900,400,0,0.00
40300,71810,95,19890325,40500,40800,40300,100,0,0.00
40200,117700,155,19890324,40800,40800,40000,800,0,0.00
41000,128090,171,19890323,40800,41400,40700,0,0,0.00
41000,83870,113,19890322,41900,42000,40900,400,0,0.00
41400,118730,157,19890321,40400,41400,40200,600,0,0.00
40800,89440,119,19890320,40600,41700,40500,700,0,0.00
40100,86140,112,19890318,40400,40400,39600,300,0,0.00
39800,159740,208,19890317,40100,40700,39500,400,0,0.00
39400,107310,137,19890316,39200,39800,39000,500,0,0.00
38900,79720,101,19890315,38900,39100,38700,200,0,0.00
38700,202120,254,19890314,38800,38900,38500,100,0,0.00
38800,69710,88,19890313,39200,39200,38600,100,0,0.00
38900,49840,63,19890311,38900,39000,38700,0,0,0.00
38900,58660,74,19890309,39000,39200,38700,400,0,0.00
38500,83080,103,19890308,38300,38500,38000,200,0,0.00
38300,69620,87,19890307,38400,38500,38100,100,0,0.00
38400,40630,51,19890306,38500,38500,38100,0,0,0.00
38400,55840,69,19890304,37800,38400,37800,600,0,0.00
37800,44550,55,19890303,38100,38100,37800,500,0,0.00
38300,438350,547,19890302,38500,38500,38200,200,0,0.00
38500,43790,55,19890228,38500,38600,38000,300,0,0.00
38800,86960,110,19890227,39000,39000,38800,0,0,0.00
38800,98710,125,19890225,39000,39200,38700,0,0,0.00
38800,101830,127,19890224,38300,39000,38000,300,0,0.00
38500,82890,105,19890223,39000,39000,38500,100,0,0.00
38600,89640,110,19890222,37300,38600,37200,1300,0,0.00
37300,46320,56,19890221,37300,37400,36800,200,0,0.00
37100,60290,73,19890220,37300,37300,37000,200,0,0.00
37300,39920,48,19890218,36800,37300,36800,500,0,0.00
36800,42390,51,19890217,37000,37000,36600,200,0,0.00
37000,34060,41,19890216,37000,37000,36700,100,0,0.00
37100,47230,58,19890215,38000,38000,37000,700,0,0.00
37800,77310,95,19890214,37800,37900,37300,200,0,0.00
38000,85920,106,19890213,37800,38300,37700,800,0,0.00
37200,51160,62,19890211,36900,37300,36800,200,0,0.00
37000,36150,44,19890210,37600,37600,36800,600,0,0.00
37600,77750,95,19890209,37700,37900,37200,300,0,0.00
37900,77550,94,19890208,37000,37900,36900,1300,0,0.00
36600,29150,35,19890204,36600,36900,36200,100,0,0.00
36700,124220,147,19890203,36500,36800,36100,600,0,0.00
36100,21360,25,19890202,36300,36300,35600,400,0,0.00
